mtknr;stg;pversion;pnr;pform;dtxt;psem
1000434;BB;192;601921060;KL;Klausur;20192
1000435;BB;192;601921060;KL;Klausur;20192
1000436;BB;192;601921060;KL;Klausur;20192
1000437;BB;192;601921060;KL;Klausur;20192
1000438;BB;192;601921060;KL;Klausur;20192
1000439;BB;192;601921060;KL;Klausur;20192
1000440;BB;192;601921060;KL;Klausur;20192
1000441;BB;192;601921060;KL;Klausur;20192
1000460;BB;192;601921060;KL;Klausur;20192
1000461;BB;192;601921060;KL;Klausur;20192
1000462;BB;192;601921060;KL;Klausur;20192
1000464;BB;192;601921060;KL;Klausur;20192
1000465;BB;192;601921060;KL;Klausur;20192
1000466;BB;192;601921060;KL;Klausur;20192
1000550;BB;192;601921060;KL;Klausur;20192
1000555;BB;192;601921060;KL;Klausur;20192
1000740;BB;192;601921060;KL;Klausur;20192
1000742;BB;192;601921060;KL;Klausur;20192
1000743;BB;192;601921060;KL;Klausur;20192
1000745;BB;192;601921060;KL;Klausur;20192
1000746;BB;192;601921060;KL;Klausur;20192
1000748;BB;192;601921060;KL;Klausur;20192
1000749;BB;192;601921060;KL;Klausur;20192
1000750;BB;192;601921060;KL;Klausur;20192
1000751;BB;192;601921060;KL;Klausur;20192
1000752;BB;192;601921060;KL;Klausur;20192
1000753;BB;192;601921060;KL;Klausur;20192
1000756;BB;192;601921060;KL;Klausur;20192
1000757;BB;192;601921060;KL;Klausur;20192
1000758;BB;192;601921060;KL;Klausur;20192
1000762;BB;192;601921060;KL;Klausur;20192
1000763;BB;192;601921060;KL;Klausur;20192
1000766;BB;192;601921060;KL;Klausur;20192
1000769;BB;192;601921060;KL;Klausur;20192
1000775;BB;192;601921060;KL;Klausur;20192
1000778;BB;192;601921060;KL;Klausur;20192
1000779;BB;192;601921060;KL;Klausur;20192
1000782;BB;192;601921060;KL;Klausur;20192
1000784;BB;192;601921060;KL;Klausur;20192
1000786;BB;192;601921060;KL;Klausur;20192
1000789;BB;192;601921060;KL;Klausur;20192
1000790;BB;192;601921060;KL;Klausur;20192
1000794;BB;192;601921060;KL;Klausur;20192
1000796;BB;192;601921060;KL;Klausur;20192
1000798;BB;192;601921060;KL;Klausur;20192
1000832;BB;192;601921060;KL;Klausur;20192
1000834;BB;192;601921060;KL;Klausur;20192
1000835;BB;192;601921060;KL;Klausur;20192
1000837;BB;192;601921060;KL;Klausur;20192
1000839;BB;192;601921060;KL;Klausur;20192
1000840;BB;192;601921060;KL;Klausur;20192
1000841;BB;192;601921060;KL;Klausur;20192
1000842;BB;192;601921060;KL;Klausur;20192
1000843;BB;192;601921060;KL;Klausur;20192
1000845;BB;192;601921060;KL;Klausur;20192
1000846;BB;192;601921060;KL;Klausur;20192
1000847;BB;192;601921060;KL;Klausur;20192
1000849;BB;192;601921060;KL;Klausur;20192
1000850;BB;192;601921060;KL;Klausur;20192
1000851;BB;192;601921060;KL;Klausur;20192
1000860;BB;192;601921060;KL;Klausur;20192
1000863;BB;192;601921060;KL;Klausur;20192
1000868;BB;192;601921060;KL;Klausur;20192
1000870;BB;192;601921060;KL;Klausur;20192
1000871;BB;192;601921060;KL;Klausur;20192
1000872;BB;192;601921060;KL;Klausur;20192
1000874;BB;192;601921060;KL;Klausur;20192
1000876;BB;192;601921060;KL;Klausur;20192
1000877;BB;192;601921060;KL;Klausur;20192
1000955;BB;192;601921060;KL;Klausur;20192
1000250;BB;192;601921070;KL;Klausur;20192
1000344;BB;192;601921070;KL;Klausur;20192
1000345;BB;192;601921070;KL;Klausur;20192
1000347;BB;192;601921070;KL;Klausur;20192
1000348;BB;192;601921070;KL;Klausur;20192
1000349;BB;192;601921070;KL;Klausur;20192
1000351;BB;192;601921070;KL;Klausur;20192
1000352;BB;192;601921070;KL;Klausur;20192
1000353;BB;192;601921070;KL;Klausur;20192
1000354;BB;192;601921070;KL;Klausur;20192
1000355;BB;192;601921070;KL;Klausur;20192
1000357;BB;192;601921070;KL;Klausur;20192
1000358;BB;192;601921070;KL;Klausur;20192
1000419;BB;192;601921070;KL;Klausur;20192
1000421;BB;192;601921070;KL;Klausur;20192
1000422;BB;192;601921070;KL;Klausur;20192
1000423;BB;192;601921070;KL;Klausur;20192
1000424;BB;192;601921070;KL;Klausur;20192
1000425;BB;192;601921070;KL;Klausur;20192
1000426;BB;192;601921070;KL;Klausur;20192
1000427;BB;192;601921070;KL;Klausur;20192
1000428;BB;192;601921070;KL;Klausur;20192
1000429;BB;192;601921070;KL;Klausur;20192
1000430;BB;192;601921070;KL;Klausur;20192
1000432;BB;192;601921070;KL;Klausur;20192
1000433;BB;192;601921070;KL;Klausur;20192
1000434;BB;192;601921070;KL;Klausur;20192
1000435;BB;192;601921070;KL;Klausur;20192
1000436;BB;192;601921070;KL;Klausur;20192
1000437;BB;192;601921070;KL;Klausur;20192
1000438;BB;192;601921070;KL;Klausur;20192
1000439;BB;192;601921070;KL;Klausur;20192
1000440;BB;192;601921070;KL;Klausur;20192
1000441;BB;192;601921070;KL;Klausur;20192
1000460;BB;192;601921070;KL;Klausur;20192
1000461;BB;192;601921070;KL;Klausur;20192
1000462;BB;192;601921070;KL;Klausur;20192
1000464;BB;192;601921070;KL;Klausur;20192
1000465;BB;192;601921070;KL;Klausur;20192
1000466;BB;192;601921070;KL;Klausur;20192
1000550;BB;192;601921070;KL;Klausur;20192
1000555;BB;192;601921070;KL;Klausur;20192
1000740;BB;192;601921070;KL;Klausur;20192
1000743;BB;192;601921070;KL;Klausur;20192
1000745;BB;192;601921070;KL;Klausur;20192
1000746;BB;192;601921070;KL;Klausur;20192
1000748;BB;192;601921070;KL;Klausur;20192
1000749;BB;192;601921070;KL;Klausur;20192
1000750;BB;192;601921070;KL;Klausur;20192
1000751;BB;192;601921070;KL;Klausur;20192
1000752;BB;192;601921070;KL;Klausur;20192
1000753;BB;192;601921070;KL;Klausur;20192
1000756;BB;192;601921070;KL;Klausur;20192
1000757;BB;192;601921070;KL;Klausur;20192
1000758;BB;192;601921070;KL;Klausur;20192
1000762;BB;192;601921070;KL;Klausur;20192
1000763;BB;192;601921070;KL;Klausur;20192
1000766;BB;192;601921070;KL;Klausur;20192
1000769;BB;192;601921070;KL;Klausur;20192
1000775;BB;192;601921070;KL;Klausur;20192
1000778;BB;192;601921070;KL;Klausur;20192
1000779;BB;192;601921070;KL;Klausur;20192
1000782;BB;192;601921070;KL;Klausur;20192
1000784;BB;192;601921070;KL;Klausur;20192
1000786;BB;192;601921070;KL;Klausur;20192
1000789;BB;192;601921070;KL;Klausur;20192
1000790;BB;192;601921070;KL;Klausur;20192
1000794;BB;192;601921070;KL;Klausur;20192
1000796;BB;192;601921070;KL;Klausur;20192
1000798;BB;192;601921070;KL;Klausur;20192
1000832;BB;192;601921070;KL;Klausur;20192
1000834;BB;192;601921070;KL;Klausur;20192
1000835;BB;192;601921070;KL;Klausur;20192
1000837;BB;192;601921070;KL;Klausur;20192
1000839;BB;192;601921070;KL;Klausur;20192
1000840;BB;192;601921070;KL;Klausur;20192
1000841;BB;192;601921070;KL;Klausur;20192
1000842;BB;192;601921070;KL;Klausur;20192
1000843;BB;192;601921070;KL;Klausur;20192
1000845;BB;192;601921070;KL;Klausur;20192
1000846;BB;192;601921070;KL;Klausur;20192
1000847;BB;192;601921070;KL;Klausur;20192
1000849;BB;192;601921070;KL;Klausur;20192
1000850;BB;192;601921070;KL;Klausur;20192
1000851;BB;192;601921070;KL;Klausur;20192
1000860;BB;192;601921070;KL;Klausur;20192
1000863;BB;192;601921070;KL;Klausur;20192
1000866;BB;192;601921070;KL;Klausur;20192
1000868;BB;192;601921070;KL;Klausur;20192
1000870;BB;192;601921070;KL;Klausur;20192
1000871;BB;192;601921070;KL;Klausur;20192
1000872;BB;192;601921070;KL;Klausur;20192
1000874;BB;192;601921070;KL;Klausur;20192
1000877;BB;192;601921070;KL;Klausur;20192
1000955;BB;192;601921070;KL;Klausur;20192
1000837;BB;192;601922020;KL;Klausur;20192
1000840;BB;192;601922020;KL;Klausur;20192
1000796;BB;192;601922030;KL;Klausur;20192
1000840;BB;192;601922030;KL;Klausur;20192
247511;BB;192;601923010;KL;Klausur;20192
247556;BB;192;601923010;KL;Klausur;20192
247588;BB;192;601923010;KL;Klausur;20192
247659;BB;192;601923010;KL;Klausur;20192
247663;BB;192;601923010;KL;Klausur;20192
247680;BB;192;601923010;KL;Klausur;20192
247686;BB;192;601923010;KL;Klausur;20192
247687;BB;192;601923010;KL;Klausur;20192
247688;BB;192;601923010;KL;Klausur;20192
247719;BB;192;601923010;KL;Klausur;20192
247722;BB;192;601923010;KL;Klausur;20192
247740;BB;192;601923010;KL;Klausur;20192
247746;BB;192;601923010;KL;Klausur;20192
247752;BB;192;601923010;KL;Klausur;20192
247779;BB;192;601923010;KL;Klausur;20192
247785;BB;192;601923010;KL;Klausur;20192
247797;BB;192;601923010;KL;Klausur;20192
247806;BB;192;601923010;KL;Klausur;20192
247809;BB;192;601923010;KL;Klausur;20192
247812;BB;192;601923010;KL;Klausur;20192
247815;BB;192;601923010;KL;Klausur;20192
247818;BB;192;601923010;KL;Klausur;20192
247845;BB;192;601923010;KL;Klausur;20192
247851;BB;192;601923010;KL;Klausur;20192
247857;BB;192;601923010;KL;Klausur;20192
247860;BB;192;601923010;KL;Klausur;20192
247866;BB;192;601923010;KL;Klausur;20192
247875;BB;192;601923010;KL;Klausur;20192
247884;BB;192;601923010;KL;Klausur;20192
247887;BB;192;601923010;KL;Klausur;20192
247890;BB;192;601923010;KL;Klausur;20192
247896;BB;192;601923010;KL;Klausur;20192
247905;BB;192;601923010;KL;Klausur;20192
247914;BB;192;601923010;KL;Klausur;20192
247917;BB;192;601923010;KL;Klausur;20192
247932;BB;192;601923010;KL;Klausur;20192
247938;BB;192;601923010;KL;Klausur;20192
247944;BB;192;601923010;KL;Klausur;20192
247956;BB;192;601923010;KL;Klausur;20192
248094;BB;192;601923010;KL;Klausur;20192
248097;BB;192;601923010;KL;Klausur;20192
248100;BB;192;601923010;KL;Klausur;20192
248202;BB;192;601923010;KL;Klausur;20192
1000985;BB;192;601923010;KL;Klausur;20192
247511;BB;192;601923020;KL;Klausur;20192
247556;BB;192;601923020;KL;Klausur;20192
247659;BB;192;601923020;KL;Klausur;20192
247663;BB;192;601923020;KL;Klausur;20192
247680;BB;192;601923020;KL;Klausur;20192
247686;BB;192;601923020;KL;Klausur;20192
247687;BB;192;601923020;KL;Klausur;20192
247688;BB;192;601923020;KL;Klausur;20192
247722;BB;192;601923020;KL;Klausur;20192
247740;BB;192;601923020;KL;Klausur;20192
247746;BB;192;601923020;KL;Klausur;20192
247752;BB;192;601923020;KL;Klausur;20192
247755;BB;192;601923020;KL;Klausur;20192
247779;BB;192;601923020;KL;Klausur;20192
247785;BB;192;601923020;KL;Klausur;20192
247797;BB;192;601923020;KL;Klausur;20192
247806;BB;192;601923020;KL;Klausur;20192
247809;BB;192;601923020;KL;Klausur;20192
247812;BB;192;601923020;KL;Klausur;20192
247815;BB;192;601923020;KL;Klausur;20192
247818;BB;192;601923020;KL;Klausur;20192
247836;BB;192;601923020;KL;Klausur;20192
247845;BB;192;601923020;KL;Klausur;20192
247851;BB;192;601923020;KL;Klausur;20192
247857;BB;192;601923020;KL;Klausur;20192
247860;BB;192;601923020;KL;Klausur;20192
247866;BB;192;601923020;KL;Klausur;20192
247875;BB;192;601923020;KL;Klausur;20192
247884;BB;192;601923020;KL;Klausur;20192
247890;BB;192;601923020;KL;Klausur;20192
247905;BB;192;601923020;KL;Klausur;20192
247914;BB;192;601923020;KL;Klausur;20192
247917;BB;192;601923020;KL;Klausur;20192
247932;BB;192;601923020;KL;Klausur;20192
247938;BB;192;601923020;KL;Klausur;20192
247944;BB;192;601923020;KL;Klausur;20192
248094;BB;192;601923020;KL;Klausur;20192
248097;BB;192;601923020;KL;Klausur;20192
248100;BB;192;601923020;KL;Klausur;20192
248202;BB;192;601923020;KL;Klausur;20192
1000985;BB;192;601923020;KL;Klausur;20192
247556;BB;192;601923030;KL;Klausur;20192
247588;BB;192;601923030;KL;Klausur;20192
247659;BB;192;601923030;KL;Klausur;20192
247663;BB;192;601923030;KL;Klausur;20192
247680;BB;192;601923030;KL;Klausur;20192
247686;BB;192;601923030;KL;Klausur;20192
247687;BB;192;601923030;KL;Klausur;20192
247688;BB;192;601923030;KL;Klausur;20192
247719;BB;192;601923030;KL;Klausur;20192
247722;BB;192;601923030;KL;Klausur;20192
247740;BB;192;601923030;KL;Klausur;20192
247746;BB;192;601923030;KL;Klausur;20192
247752;BB;192;601923030;KL;Klausur;20192
247755;BB;192;601923030;KL;Klausur;20192
247779;BB;192;601923030;KL;Klausur;20192
247785;BB;192;601923030;KL;Klausur;20192
247797;BB;192;601923030;KL;Klausur;20192
247806;BB;192;601923030;KL;Klausur;20192
247809;BB;192;601923030;KL;Klausur;20192
247812;BB;192;601923030;KL;Klausur;20192
247815;BB;192;601923030;KL;Klausur;20192
247818;BB;192;601923030;KL;Klausur;20192
247836;BB;192;601923030;KL;Klausur;20192
247845;BB;192;601923030;KL;Klausur;20192
247851;BB;192;601923030;KL;Klausur;20192
247857;BB;192;601923030;KL;Klausur;20192
247860;BB;192;601923030;KL;Klausur;20192
247866;BB;192;601923030;KL;Klausur;20192
247875;BB;192;601923030;KL;Klausur;20192
247884;BB;192;601923030;KL;Klausur;20192
247887;BB;192;601923030;KL;Klausur;20192
247890;BB;192;601923030;KL;Klausur;20192
247905;BB;192;601923030;KL;Klausur;20192
247914;BB;192;601923030;KL;Klausur;20192
247917;BB;192;601923030;KL;Klausur;20192
247932;BB;192;601923030;KL;Klausur;20192
247938;BB;192;601923030;KL;Klausur;20192
247944;BB;192;601923030;KL;Klausur;20192
248094;BB;192;601923030;KL;Klausur;20192
248097;BB;192;601923030;KL;Klausur;20192
248100;BB;192;601923030;KL;Klausur;20192
248202;BB;192;601923030;KL;Klausur;20192
247556;BB;192;601923050;KL;Klausur;20192
247588;BB;192;601923050;KL;Klausur;20192
247659;BB;192;601923050;KL;Klausur;20192
247663;BB;192;601923050;KL;Klausur;20192
247680;BB;192;601923050;KL;Klausur;20192
247686;BB;192;601923050;KL;Klausur;20192
247687;BB;192;601923050;KL;Klausur;20192
247688;BB;192;601923050;KL;Klausur;20192
247719;BB;192;601923050;KL;Klausur;20192
247722;BB;192;601923050;KL;Klausur;20192
247740;BB;192;601923050;KL;Klausur;20192
247746;BB;192;601923050;KL;Klausur;20192
247752;BB;192;601923050;KL;Klausur;20192
247755;BB;192;601923050;KL;Klausur;20192
247779;BB;192;601923050;KL;Klausur;20192
247785;BB;192;601923050;KL;Klausur;20192
247797;BB;192;601923050;KL;Klausur;20192
247806;BB;192;601923050;KL;Klausur;20192
247809;BB;192;601923050;KL;Klausur;20192
247812;BB;192;601923050;KL;Klausur;20192
247815;BB;192;601923050;KL;Klausur;20192
247818;BB;192;601923050;KL;Klausur;20192
247836;BB;192;601923050;KL;Klausur;20192
247845;BB;192;601923050;KL;Klausur;20192
247851;BB;192;601923050;KL;Klausur;20192
247857;BB;192;601923050;KL;Klausur;20192
247860;BB;192;601923050;KL;Klausur;20192
247866;BB;192;601923050;KL;Klausur;20192
247875;BB;192;601923050;KL;Klausur;20192
247884;BB;192;601923050;KL;Klausur;20192
247887;BB;192;601923050;KL;Klausur;20192
247890;BB;192;601923050;KL;Klausur;20192
247905;BB;192;601923050;KL;Klausur;20192
247914;BB;192;601923050;KL;Klausur;20192
247917;BB;192;601923050;KL;Klausur;20192
247932;BB;192;601923050;KL;Klausur;20192
247938;BB;192;601923050;KL;Klausur;20192
247944;BB;192;601923050;KL;Klausur;20192
248094;BB;192;601923050;KL;Klausur;20192
248097;BB;192;601923050;KL;Klausur;20192
248100;BB;192;601923050;KL;Klausur;20192
248202;BB;192;601923050;KL;Klausur;20192
1000985;BB;192;601923050;KL;Klausur;20192
247511;BB;192;601923060;KL;Klausur;20192
247556;BB;192;601923060;KL;Klausur;20192
247659;BB;192;601923060;KL;Klausur;20192
247663;BB;192;601923060;KL;Klausur;20192
247680;BB;192;601923060;KL;Klausur;20192
247686;BB;192;601923060;KL;Klausur;20192
247687;BB;192;601923060;KL;Klausur;20192
247688;BB;192;601923060;KL;Klausur;20192
247719;BB;192;601923060;KL;Klausur;20192
247722;BB;192;601923060;KL;Klausur;20192
247752;BB;192;601923060;KL;Klausur;20192
247755;BB;192;601923060;KL;Klausur;20192
247779;BB;192;601923060;KL;Klausur;20192
247785;BB;192;601923060;KL;Klausur;20192
247797;BB;192;601923060;KL;Klausur;20192
247806;BB;192;601923060;KL;Klausur;20192
247809;BB;192;601923060;KL;Klausur;20192
247812;BB;192;601923060;KL;Klausur;20192
247815;BB;192;601923060;KL;Klausur;20192
247818;BB;192;601923060;KL;Klausur;20192
247836;BB;192;601923060;KL;Klausur;20192
247845;BB;192;601923060;KL;Klausur;20192
247851;BB;192;601923060;KL;Klausur;20192
247857;BB;192;601923060;KL;Klausur;20192
247860;BB;192;601923060;KL;Klausur;20192
247866;BB;192;601923060;KL;Klausur;20192
247875;BB;192;601923060;KL;Klausur;20192
247884;BB;192;601923060;KL;Klausur;20192
247887;BB;192;601923060;KL;Klausur;20192
247896;BB;192;601923060;KL;Klausur;20192
247905;BB;192;601923060;KL;Klausur;20192
247914;BB;192;601923060;KL;Klausur;20192
247932;BB;192;601923060;KL;Klausur;20192
247938;BB;192;601923060;KL;Klausur;20192
247944;BB;192;601923060;KL;Klausur;20192
247956;BB;192;601923060;KL;Klausur;20192
248097;BB;192;601923060;KL;Klausur;20192
248100;BB;192;601923060;KL;Klausur;20192
248202;BB;192;601923060;KL;Klausur;20192
1000985;BB;192;601923060;KL;Klausur;20192
248202;BB;192;601924040;KL;Klausur;20192
247884;BB;192;601924050;KL;Klausur;20192
248202;BB;192;601924050;KL;Klausur;20192
247884;BB;192;601924070;KL;Klausur;20192
248202;BB;192;601924070;KL;Klausur;20192
283343;BW;132;3091;KL;Klausur;20192
283618;BW;132;3091;KL;Klausur;20192
283658;BW;132;3091;KL;Klausur;20192
283689;BW;132;3091;KL;Klausur;20192
283744;BW;132;3091;KL;Klausur;20192
283750;BW;132;3091;KL;Klausur;20192
283751;BW;132;3091;KL;Klausur;20192
283753;BW;132;3091;KL;Klausur;20192
283764;BW;132;3091;KL;Klausur;20192
283769;BW;132;3091;KL;Klausur;20192
283778;BW;132;3091;KL;Klausur;20192
283791;BW;132;3091;KL;Klausur;20192
283813;BW;132;3091;KL;Klausur;20192
283822;BW;132;3091;KL;Klausur;20192
283834;BW;132;3091;KL;Klausur;20192
1000036;BW;182;3091;KL;Klausur;20192
1000037;BW;182;3091;KL;Klausur;20192
1000039;BW;182;3091;KL;Klausur;20192
1000041;BW;182;3091;KL;Klausur;20192
1000880;BW;132;3091;KL;Klausur;20192
283207;BW;132;3092;KL;Klausur;20192
283620;BW;132;3092;KL;Klausur;20192
283654;BW;132;3092;KL;Klausur;20192
283675;BW;132;3092;KL;Klausur;20192
283687;BW;132;3092;KL;Klausur;20192
283689;BW;132;3092;KL;Klausur;20192
283696;BW;132;3092;KL;Klausur;20192
283709;BW;132;3092;KL;Klausur;20192
283715;BW;132;3092;KL;Klausur;20192
283716;BW;132;3092;KL;Klausur;20192
283720;BW;132;3092;KL;Klausur;20192
283725;BW;132;3092;KL;Klausur;20192
283743;BW;132;3092;KL;Klausur;20192
283745;BW;132;3092;KL;Klausur;20192
283748;BW;132;3092;KL;Klausur;20192
283750;BW;132;3092;KL;Klausur;20192
283755;BW;132;3092;KL;Klausur;20192
283761;BW;132;3092;KL;Klausur;20192
283766;BW;132;3092;KL;Klausur;20192
283779;BW;132;3092;KL;Klausur;20192
283782;BW;132;3092;KL;Klausur;20192
283816;BW;132;3092;KL;Klausur;20192
283819;BW;132;3092;KL;Klausur;20192
283825;BW;132;3092;KL;Klausur;20192
283828;BW;132;3092;KL;Klausur;20192
283831;BW;132;3092;KL;Klausur;20192
283840;BW;132;3092;KL;Klausur;20192
283843;BW;132;3092;KL;Klausur;20192
283861;BW;132;3092;KL;Klausur;20192
283879;BW;132;3092;KL;Klausur;20192
283906;BW;132;3092;KL;Klausur;20192
283915;BW;132;3092;KL;Klausur;20192
283921;BW;132;3092;KL;Klausur;20192
283924;BW;132;3092;KL;Klausur;20192
283942;BW;132;3092;KL;Klausur;20192
283951;BW;132;3092;KL;Klausur;20192
284152;BW;132;3092;KL;Klausur;20192
1000882;BW;132;3092;KL;Klausur;20192
283658;BW;132;3191;KL;Klausur;20192
283685;BW;132;3191;KL;Klausur;20192
283686;BW;132;3191;KL;Klausur;20192
283743;BW;132;3191;KL;Klausur;20192
283744;BW;132;3191;KL;Klausur;20192
283751;BW;132;3191;KL;Klausur;20192
283753;BW;132;3191;KL;Klausur;20192
283754;BW;132;3191;KL;Klausur;20192
283755;BW;132;3191;KL;Klausur;20192
283769;BW;132;3191;KL;Klausur;20192
283778;BW;132;3191;KL;Klausur;20192
283788;BW;132;3191;KL;Klausur;20192
283804;BW;132;3191;KL;Klausur;20192
283807;BW;132;3191;KL;Klausur;20192
283813;BW;132;3191;KL;Klausur;20192
283816;BW;132;3191;KL;Klausur;20192
283819;BW;132;3191;KL;Klausur;20192
283822;BW;132;3191;KL;Klausur;20192
283825;BW;132;3191;KL;Klausur;20192
283827;BW;132;3191;KL;Klausur;20192
283828;BW;132;3191;KL;Klausur;20192
283831;BW;132;3191;KL;Klausur;20192
283834;BW;132;3191;KL;Klausur;20192
283837;BW;132;3191;KL;Klausur;20192
283840;BW;132;3191;KL;Klausur;20192
283843;BW;132;3191;KL;Klausur;20192
283855;BW;132;3191;KL;Klausur;20192
283858;BW;132;3191;KL;Klausur;20192
283861;BW;132;3191;KL;Klausur;20192
283867;BW;132;3191;KL;Klausur;20192
283873;BW;132;3191;KL;Klausur;20192
283879;BW;132;3191;KL;Klausur;20192
283885;BW;132;3191;KL;Klausur;20192
283903;BW;132;3191;KL;Klausur;20192
283906;BW;132;3191;KL;Klausur;20192
283915;BW;132;3191;KL;Klausur;20192
283921;BW;132;3191;KL;Klausur;20192
283924;BW;132;3191;KL;Klausur;20192
283930;BW;132;3191;KL;Klausur;20192
283936;BW;132;3191;KL;Klausur;20192
283942;BW;132;3191;KL;Klausur;20192
283951;BW;132;3191;KL;Klausur;20192
283954;BW;132;3191;KL;Klausur;20192
1000882;BW;132;3191;KL;Klausur;20192
1000885;BW;132;3191;KL;Klausur;20192
283310;BW;132;5094;KL;Klausur;20192
283584;BW;132;5094;KL;Klausur;20192
283679;BW;132;5094;KL;Klausur;20192
283684;BW;132;5094;KL;Klausur;20192
283706;BW;132;5094;KL;Klausur;20192
283782;BW;132;5094;KL;Klausur;20192
283903;BW;132;5094;KL;Klausur;20192
283578;BW;132;5095;KL;Klausur;20192
283608;BW;132;5095;KL;Klausur;20192
283621;BW;132;5095;KL;Klausur;20192
283641;BW;132;5095;KL;Klausur;20192
283654;BW;132;5095;KL;Klausur;20192
283659;BW;132;5095;KL;Klausur;20192
283665;BW;132;5095;KL;Klausur;20192
283669;BW;132;5095;KL;Klausur;20192
283687;BW;132;5095;KL;Klausur;20192
283689;BW;132;5095;KL;Klausur;20192
283693;BW;132;5095;KL;Klausur;20192
283701;BW;132;5095;KL;Klausur;20192
283703;BW;132;5095;KL;Klausur;20192
283705;BW;132;5095;KL;Klausur;20192
283708;BW;132;5095;KL;Klausur;20192
283710;BW;132;5095;KL;Klausur;20192
283712;BW;132;5095;KL;Klausur;20192
283725;BW;132;5095;KL;Klausur;20192
283738;BW;132;5095;KL;Klausur;20192
283761;BW;132;5095;KL;Klausur;20192
283764;BW;132;5095;KL;Klausur;20192
283765;BW;132;5095;KL;Klausur;20192
283791;BW;132;5095;KL;Klausur;20192
284086;BW;132;5095;KL;Klausur;20192
283567;BW;132;5096;KL;Klausur;20192
283596;BW;132;5096;KL;Klausur;20192
283618;BW;132;5096;KL;Klausur;20192
283736;BW;132;5096;KL;Klausur;20192
283746;BW;132;5096;KL;Klausur;20192
283867;BW;132;5096;KL;Klausur;20192
284152;BW;132;5096;KL;Klausur;20192
1000885;BW;132;5096;KL;Klausur;20192
283578;BW;132;5097;KL;Klausur;20192
